Id,Postid,Score,UserId
"8473","6699","1",""
"8474","6734","0",""
"8475","6746","0",""
"8476","6767","0","1156"
"8478","6755","0","2698"
"8482","6767","0","3282"
"8483","6767","0",""
"8484","2922","0","14"
"8485","6763","2","2798"
"8486","6755","1","20"
"8488","6763","0",""
"8489","6763","0","3188"
"8491","6734","0","605"
"8492","2922","0","14"
"8493","6746","0","1198"
"8494","6615","1","3656"
"8495","6771","0","1156"
"8496","6771","0","1516"
"8497","6763","0","2798"
"8500","6485","0","3175"
"8501","6771","0","1156"
"8502","6769","0","458"
"8505","6779","0",""
"8506","6769","0",""
"8507","6769","0",""
"8509","6773","0",""
"8510","6761","0",""
"8511","6775","0","1516"
"8512","6782","0","3656"
"8513","6782","4","1929"
"8514","6603","1","2994"
"8515","6655","0","4082"
"8516","6776","0","284"
"8519","6750","0","741"
"8522","343","19","4082"
"8523","6699","1","2301"
"8525","5569","0","3341"
"8526","6794","1","1829"
"8527","6793","2","1156"
"8528","90","4","3667"
"8530","6750","0","1024"
"8531","6725","0","2302"
"8532","6729","0","2302"
"8533","6699","0",""
"8534","6796","3",""
"8535","6798","0","2910"
"8536","6755","0",""
"8537","6643","0",""
"8538","6798","0","1156"
"8539","6784","0","493"
"8540","6643","0","1829"
"99417","57163","0","30397"
"99418","57163","0","28936"
"99419","57163","0","30397"
"99420","57132","1","1486"
"99422","57111","0","30974"
"99424","57132","0","3644"
"99425","57174","1","998"
"99426","57040","0","14354"
"99427","56991","0","17680"
"99428","57106","0","51"
"99429","57174","1","51"
"99431","57176","0","2555"
"99434","56235","5","19601"
"99440","57163","0","20543"
"99443","279","0","68"
"99444","279","0","68"
"99450","57183","0","7191"
"99451","57183","0","31177"
"99452","57183","0","31177"
"99453","57183","0","7191"
"99454","57183","0","31177"
"99455","57183","0","19839"
"99457","57183","0","19839"
"99459","57183","4","7191"
"99460","57184","0","7191"
"99461","57184","0","6592"
"99462","57186","1","31177"
"99463","57186","0","31177"
"99464","57186","0","4443"
"99465","764","1","31177"
"99466","56875","0","6907"
"99467","57186","0","31177"
"99468","57186","0","4443"
"99469","57186","0","31177"
"99470","57188","0","7697"
"99471","57188","1","31767"
"99472","57187","0","27374"
"99473","57175","0","13942"
"99474","57187","0","27374"
"99475","57187","1","30165"
"99476","57183","1","9845"
"99477","57188","0","9845"
"99478","57155","2","9845"
"99479","57193","0","30165"
"99480","57187","0","27374"
"99481","57193","1","27374"
"99483","57053","1","22277"
"99484","54542","0","29746"
"99485","22428","0","19111"
"99486","57188","0","31767"
"99487","57195","4","2158"
"99488","57195","0","5780"
"99489","57196","1","21890"
"99490","57175","2","21890"
"99491","57188","1","9134"
"99492","57188","1","1839"
"99493","56971","0","1839"
"99494","57012","2","1839"
"99495","57197","0","5780"
"99496","279","0","891"
"99497","57031","0","891"
"99498","56991","0","30144"
"99499","12193","0","891"
"99500","12193","0","891"
"99501","57189","0","31365"
"99504","764","2","288"
"99507","57203","1","21890"
"99508","57203","0","21890"
"99509","57175","0","23053"
"99511","57175","0","16700"
"99512","57175","0","23053"
"99514","57196","0","8344"
"99516","57137","1","19184"
"99517","57211","2","7191"
"99519","57202","0","30582"
"99521","57214","0","31776"
"99522","57203","0","31190"
"99525","57188","0","9845"
"99526","56923","0","27206"
"99527","57211","0","7191"
"99529","57219","2","22260"
"99530","30421","1","7197"
"99531","44161","0","7197"
"99532","57216","0","7191"
"99535","57216","0","31624"
"99538","57216","0","19184"
"99541","57207","0","51"
"99542","57106","0","31716"
"99543","57222","2","30144"
"99544","57196","1","8344"
"99545","57012","0","14808"
"99546","56923","0","27206"
"99547","7562","1","14808"
"99548","57224","0","9366"
"99549","57224","0","27206"
"99552","57188","1","9134"
"99553","57188","0","9845"
"99554","57159","0","25623"
"99559","8476","0","729"
"99560","57227","0","27206"
"99561","57227","0","7697"
"99562","57227","0","27206"
"99563","56991","0","17680"
"99566","57232","0","5708"
"99568","57232","1","157"
"99578","57236","0","7191"
"99579","57239","18","18568"
"99580","57236","0","31791"
"99584","57241","0","31791"
"99585","57222","0","9134"
"99586","54545","0","998"
"99587","57241","3","9845"
"99588","50985","1","891"
"99589","57219","3","8240"
"99590","56835","0","27374"
"99591","57222","1","6592"
"99592","57248","0","19126"
"99594","57248","1","19126"
"99596","57253","3","7191"
"99598","57248","0","27374"
"99599","57159","0","288"
"99600","57189","0","31225"
"99601","57262","0","29331"
"99602","57160","0","25333"
"99604","57243","0","25333"
"99606","57263","0","29331"
"99608","12134","1","30949"
"99611","57264","3","12191"
"99612","57189","0","31365"
"99613","57189","0","31365"
"99614","57189","0","31225"
"99615","57258","1","288"
"99616","57189","0","31365"
"99617","57189","0","31225"
"99619","57189","0","31365"
"99621","57262","0","17256"
"99622","57202","0","30582"
"99625","57272","1","14354"
"99626","57267","0","652"
"99627","57271","6","7558"
"99628","57271","0","7558"
"99629","57272","0","17516"
"99630","57271","0","778"
"99632","57171","0","30949"
"99633","57027","0","30056"
"99635","56822","0","24759"
"99636","57267","0","17256"
"99637","57250","0","22241"
"99638","57255","4","12670"
"99639","57271","0","778"
"99640","57272","6","21890"
"99641","8338","0","998"
"99642","8350","1","998"
"99645","57216","0","2472"
"99647","57262","0","7191"
"99649","57216","0","19184"
"99650","57276","0","30687"
"99652","57282","1","31801"
"99653","57280","2","7191"
"99654","57280","0","19184"
"99655","57280","1","7191"
"99656","57274","0","1430"
"99657","57276","0","1430"
"99658","57230","0","1430"
"99659","57159","0","25623"
"99660","57289","1","25443"
"99661","57291","0","31365"
"99662","57291","0","31365"
"99663","57280","0","5125"
"99664","57294","4","9894"
"99665","57285","0","5125"
"99666","57294","0","27206"
"99667","20639","0","5864"
"99668","57280","0","5125"
"99670","57294","2","9134"
"99671","57280","0","7191"
"99672","57287","0","18505"
"99673","57294","0","27206"
"99674","57294","0","4947"
"99675","57250","0","7697"
"99676","57294","0","7697"
"99677","57274","0","17516"
"99678","57171","1","14941"
"99679","57285","0","16892"
"99680","57294","0","3974"
"99681","16317","1","9426"
"99685","57302","1","2158"
"99686","57297","0","28936"
"99687","57302","4","7697"
"99689","57302","0","7191"
"99690","57303","0","9894"
"99691","57302","1","2624"
"99694","57299","0","27206"
"99695","8350","0","5283"
"99696","57299","0","9894"
"99699","57253","6","19184"
"99701","57291","0","19184"
"99702","57299","1","7697"
"99703","57302","1","6588"
"99704","57302","1","6588"
"99705","57289","1","14349"
"99706","57307","0","891"
"99709","57302","0","891"
"99711","57304","1","11740"
"99712","56759","0","29688"
"99713","7944","0","5044"
"99714","57304","0","31814"
"99715","56991","0","30144"
"99716","57304","0","31814"
"99717","57250","0","22241"
"99718","57250","0","7697"
"99719","57297","0","31814"
"99720","57291","0","25443"
"99721","57307","0","19839"
"99722","57312","10","9894"
"99723","57312","1","7191"
"99727","57304","0","30438"
"99728","57309","0","7728"
"99729","56991","0","17680"
"99730","57309","0","2624"
"99731","56967","0","29585"
"99732","57282","0","31011"
"99736","56993","0","16823"
"99737","57279","0","31664"
"99738","57171","0","14941"
"99739","57171","1","30949"
"99741","57171","0","14941"
"99742","57282","0","31801"
"99743","57171","0","14941"
"99744","53314","1","29600"
"99745","57269","0","29194"
"99746","57189","0","31225"
"99748","57171","0","6592"
"99750","57317","1","7191"
"99751","57317","0","16555"
"99752","16317","0","29600"
"99753","20712","0","29600"
"99755","57320","0","30035"
"99756","57317","0","23695"
"99758","57285","0","5125"
"99759","57323","1","21890"
"99760","57320","0","31225"
"99761","57189","0","31365"
"99762","57189","0","31225"
"99763","57189","0","31365"
"99764","56993","0","3934"
"99765","57291","0","31365"
"99766","57293","0","31365"
"99767","57304","0","31814"
"99768","57323","0","30144"
"99769","57258","0","14808"
"99770","57258","0","14808"
"99771","57331","0","30144"
"99772","57331","0","17256"
"99774","57331","0","17256"
"99775","57253","2","30949"
"99786","57324","0","14808"
"99787","57334","1","4264"
"99790","57345","0","19184"
"99791","30712","0","19184"
"99792","57346","0","31841"
"99793","57345","0","31841"
"99794","57300","2","14467"
"99795","57279","0","30431"
"99796","57291","0","25443"
"99797","53941","0","29849"
"99799","57345","3","25443"
"99800","57348","0","17256"
"99803","57348","0","14467"
"99804","57350","1","17541"
"99805","57352","5",""
"99806","57352","3",""
"99807","57352","0",""
"99808","57352","0",""
"99811","57350","2","25443"
"99812","57313","1","4546"
"99813","57313","0","1430"
"99814","57350","0","17541"
"99815","57352","1","7191"
"99818","57347","1","13964"
"99819","57258","0","12632"
"99821","279","0","30165"
"99823","57324","0","10506"
"99824","57354","2","11102"
"99825","57324","1","14808"
"99826","57324","0","10506"
"99827","57312","0","30687"
"99828","57324","2","14808"
"99829","57354","4","31845"
"99831","631","0","31669"
"99832","57255","3","51"
"99833","57255","9","17541"
"99834","57255","2","17541"
"99835","57359","4","7191"
"99836","57255","2","51"
"99837","57255","8","17541"
"99838","57255","9","51"
"99840","57359","1","1929"
"99841","57360","1","7191"
"99842","57357","3","7191"
"99843","57363","10","51"
"99844","57348","0","17256"
"99845","57354","2","30187"
"99846","57353","0","10651"
"99847","57354","2","31845"
"99850","57324","0","14808"
"99852","57354","1","11677"
"99854","57354","0","31845"
"99855","57363","0","30687"
"99857","57363","0","9134"
"99860","57352","3","51"
"99861","57348","0","14467"
"99862","57352","1","7191"
"99863","57371","2","7191"
"99864","57357","0","31852"
"99865","206","0","148"
"99866","57371","0","17541"
"99867","57371","0","27691"
"99868","57357","0","7191"
"99869","57371","1","7191"
"99870","57369","1","7191"
"99873","57371","0","27691"
"99877","57374","0","17541"
"99880","57369","2","14"
"99881","57371","0","7191"
"99884","57354","0","9563"
"99885","57380","0","29726"
"99887","57380","0","29726"
"99888","57373","1","998"
"99889","57262","0","29331"
"99890","57262","0","29331"
"99891","57267","0","29331"
"99892","57262","0","29331"
"99893","57381","3","7191"
"99894","57354","0","31845"
"99896","57363","0","8240"
"99897","57162","0","23916"
"99898","57384","2","998"
"99899","57387","0","23053"
"99900","57387","0","17541"
"99901","57384","0","2624"
"99902","57386","0","23053"
"99904","57386","0","17541"
"99905","57386","0","23053"
"99907","57386","0","23053"
"99909","57387","0","23053"
"99910","57387","0","31872"
"99911","57384","0","7697"
"99912","57387","0","17541"
"99914","57384","0","31873"
"99915","57387","0","31872"
"99916","57387","0","23053"
"99918","57387","0","17541"
"99919","57389","1","7191"
"99921","57319","0","14941"
"99922","57384","0","2624"
"99923","16582","0","4374"
"99924","16582","0","4374"
"99925","57319","0","14941"
"99926","57319","0","14941"
"99927","57394","0","9894"
"99929","57389","0","51"
"99930","57389","0","30949"
"99931","16582","0","7728"
"99932","57369","1","51"
"99933","57324","0","10506"
"99934","57364","0","31858"
"99936","57255","8","29746"
"99938","56719","0","29746"
"99939","57311","0","31776"
"99940","57384","2","21890"
"99941","57391","0","31852"
"99946","57402","0","19605"
"99949","57402","0","30949"
"99953","57159","0","288"
"99955","57363","0","288"
"99956","57414","2","6588"
"99958","57414","0","27206"
"99959","57414","0","6588"
"99960","57414","1","3624"
"99962","57345","0","31841"
"99963","57417","2","16256"
"99965","17313","0","1528"
"99966","57418","4","7191"
"99968","57417","0","25582"
"99971","57324","0","9130"
"99972","57414","0","27206"
"99973","57414","0","27206"
"99976","57255","2","14"
"99978","57255","4","18568"
"99979","57387","1","982"
"99980","57394","0","19394"
"99981","57424","3","30949"
"99982","57424","0","31900"
"99983","57378","0","51"
"99985","57384","0","2624"
"99990","57409","2","7697"
"99992","57421","2","20173"
"99997","57433","0","6588"
"99999","57438","1","30949"
"100002","57436","0","18568"
"100003","57438","6","14467"
"100011","57441","1","18568"
"100012","57438","0","31373"
"100013","57438","0","14"
"100015","57438","2","14"
"100016","57429","4","17541"
"100018","57438","0","51"
"100019","57438","0","31373"
"100020","57438","0","51"
"100021","57438","0","31373"
"100024","57438","0","7191"
"100025","57438","3","31373"
"100032","56993","0","16823"
"100033","57446","10","3830"
"100034","57436","0","23179"
"100036","57446","0","7191"
"100038","212","0","160"
"100039","57449","0","14"
"100041","57384","0","9366"
"100043","57407","0","30687"
"100049","57452","3","7191"
"100050","57380","0","29726"
"100051","57378","0","29726"
"100052","57380","1","7191"
"100053","57453","3","7191"
"100054","57453","0","7804"
"100055","57440","0","7804"
"100056","57452","0","31916"
"100057","57278","2","7804"
"100058","57453","0","998"
"100059","57258","0","31664"
"100063","57461","0","31664"
"100066","57470","12","7191"
"100067","57470","0","7191"
"100068","57243","0","2555"
"100069","57160","0","2555"
"100070","57458","5","7191"
"100072","57471","0","7191"
